Time;Input;Output;glbl_monitor[0]
0.2569840252;-0.4917562008;-0.2145614624;0.2000000477;0
0.2570048571;0;-0.3113088608;0.2000000477;0
0.2570256889;0.4917562008;-0.3868410587;0.2000000477;0
0.2570465207;0.9500000477;-0.4360105991;0.2000000477;0
0.2570673525;1.343502998;-0.4554667473;0.2000000477;0
0.2570881844;1.645448208;-0.4438836575;0.2000000477;0
0.2571090162;1.835259199;-0.4020507336;0.2000000477;0
0.2571298480;1.900000095;-0.3328187466;0.2000000477;0
0.2571506798;1.835259199;-0.2409055233;0.2000000477;0
0.2571715117;1.645448208;-0.1325750351;0.2000000477;0
0.2571923435;1.343502998;-0.01520991325;0.2000000477;0
0.2572131753;0.9500000477;0.1031918526;0.2000000477;0
0.2572340071;0.4917562008;0.2145614624;0.2000000477;0
0.2572548389;0;0.3113090992;0.2000000477;0
0.2572756708;-0.4917562008;0.3868415356;0.2000000477;0
0.2572965026;-0.9500000477;0.4360113144;0.2000000477;0
0.2573173344;-1.34350276;0.455467701;0.2000000477;0
0.2573381662;-1.645448208;0.4438848495;0.2000000477;0
0.2573589981;-1.835258961;0.4020521641;0.2000000477;0
0.2573798299;-1.899999857;0.3328204155;0.2000000477;0
0.2574006617;-1.835258961;0.2409074306;0.2000000477;0
0.2574214935;-1.645448208;0.1325771809;0.2000000477;0
0.2574423254;-1.34350276;0.01521205902;0.2000000477;0
0.2574631572;-0.9500000477;-0.1031897068;0.2000000477;0
0.2574839890;-0.4917562008;-0.2145593166;0.2000000477;0
0.2575048208;0;-0.3113069534;0.2000000477;0
0.2575256526;0.4917562008;-0.3868393898;0.2000000477;0
0.2575464845;0.9500000477;-0.4360091686;0.2000000477;0
0.2575673163;1.343502998;-0.4554655552;0.2000000477;0
0.2575881481;1.645448208;-0.4438827038;0.2000000477;0
0.2576089799;1.835259199;-0.4020500183;0.2000000477;0
0.2576298118;1.900000095;-0.3328182697;0.2000000477;0
0.2576506436;1.835259199;-0.2409052849;0.2000000477;0
0.2576714754;1.645448208;-0.1325750351;0.2000000477;0
0.2576923072;1.343502998;-0.01521015167;0.2000000477;0
0.2577131391;0.9500000477;0.1031913757;0.2000000477;0
0.2577339709;0.4917562008;0.2145607471;0.2000000477;0
0.2577548027;0;0.3113081455;0.2000000477;0
0.2577756345;-0.4917562008;0.3868403435;0.2000000477;0
0.2577964664;-0.9500000477;0.4360098839;0.2000000477;0
0.2578172982;-1.34350276;0.455466032;0.2000000477;0
0.2578381300;-1.645448208;0.4438829422;0.2000000477;0
0.2578589618;-1.835258961;0.4020500183;0.2000000477;0
0.2578797936;-1.899999857;0.3328180313;0.2000000477;0
0.2579006255;-1.835258961;0.240904808;0.2000000477;0
0.2579214573;-1.645448208;0.1325743198;0.2000000477;0
0.2579422891;-1.34350276;0.015209198;0.2000000477;0
0.2579631209;-0.9500000477;-0.1031923294;0.2000000477;0
0.2579839528;-0.4917562008;-0.2145617008;0.2000000477;0
0.2580047846;0;-0.3113090992;0.2000000477;0
0.2580256164;0.4917562008;-0.3868412971;0.2000000477;0
0.2580464482;0.9500000477;-0.4360108376;0.2000000477;0
0.2580672801;1.343502998;-0.4554669857;0.2000000477;0
0.2580881119;1.645448208;-0.4438838959;0.2000000477;0
0.2581089437;1.835259199;-0.402050972;0.2000000477;0
0.2581297755;1.900000095;-0.332818985;0.2000000477;0
0.2581506073;1.835259199;-0.2409057617;0.2000000477;0
0.2581714392;1.645448208;-0.1325752735;0.2000000477;0
0.2581922710;1.343502998;-0.01521015167;0.2000000477;0
0.2582131028;0.9500000477;0.1031916142;0.2000000477;0
0.2582339346;0.4917562008;0.214561224;0.2000000477;0
0.2582547665;0;0.3113088608;0.2000000477;0
0.2582755983;-0.4917562008;0.3868412971;0.2000000477;0
0.2582964301;-0.9500000477;0.436011076;0.2000000477;0
0.2583172619;-1.34350276;0.4554674625;0.2000000477;0
0.2583380938;-1.645448208;0.4438846111;0.2000000477;0
0.2583589256;-1.835258961;0.4020519257;0.2000000477;0
0.2583797574;-1.899999857;0.3328201771;0.2000000477;0
0.2584005892;-1.835258961;0.2409071922;0.2000000477;0
0.2584214211;-1.645448208;0.1325769424;0.2000000477;0
0.2584422529;-1.34350276;0.0152118206;0.2000000477;0
0.2584630847;-0.9500000477;-0.1031899452;0.2000000477;0
0.2584839165;-0.4917562008;-0.2145595551;0.2000000477;0
0.2585047483;0;-0.3113071918;0.2000000477;0
0.2585255802;0.4917562008;-0.3868396282;0.2000000477;0
0.2585464120;0.9500000477;-0.436009407;0.2000000477;0
0.2585672438;1.343502998;-0.4554657936;0.2000000477;0
0.2585880756;1.645448208;-0.4438829422;0.2000000477;0
0.2586089075;1.835259199;-0.4020502567;0.2000000477;0
0.2586297393;1.900000095;-0.3328185081;0.2000000477;0
0.2586505711;1.835259199;-0.2409055233;0.2000000477;0
0.2586714029;1.645448208;-0.1325752735;0.2000000477;0
0.2586922348;1.343502998;-0.01521039009;0.2000000477;0
0.2587130666;0.9500000477;0.1031911373;0.2000000477;0
0.2587338984;0.4917562008;0.2145605087;0.2000000477;0
0.2587547302;0;0.3113079071;0.2000000477;0
0.2587755620;-0.4917562008;0.3868401051;0.2000000477;0
0.2587963939;-0.9500000477;0.4360096455;0.2000000477;0
0.2588172257;-1.34350276;0.4554657936;0.2000000477;0
0.2588380575;-1.645448208;0.4438827038;0.2000000477;0
0.2588588893;-1.835258961;0.4020497799;0.2000000477;0
0.2588797212;-1.899999857;0.3328177929;0.2000000477;0
0.2589005530;-1.835258961;0.2409045696;0.2000000477;0
0.2589213848;-1.645448208;0.1325740814;0.2000000477;0
0.2589422166;-1.34350276;0.01520895958;0.2000000477;0
0.2589630485;-0.9500000477;-0.1031925678;0.2000000477;0
0.2589838803;-0.4917562008;-0.2145619392;0.2000000477;0
0.2590047121;0;-0.3113093376;0.2000000477;0
0.2590255439;0.4917562008;-0.3868415356;0.2000000477;0
0.2590463758;0.9500000477;-0.436011076;0.2000000477;0
0.2590672076;1.343502998;-0.4554672241;0.2000000477;0
0.2590880394;1.645448208;-0.4438841343;0.2000000477;0
0.2591088712;1.835259199;-0.4020512104;0.2000000477;0
0.2591297030;1.900000095;-0.3328192234;0.2000000477;0
0.2591505349;1.835259199;-0.2409060001;0.2000000477;0
0.2591713667;1.645448208;-0.1325755119;0.2000000477;0
0.2591921985;1.343502998;-0.01521039009;0.2000000477;0
0.2592130303;0.9500000477;0.1031913757;0.2000000477;0
0.2592338622;0.4917562008;0.2145609856;0.2000000477;0
0.2592546940;0;0.3113086224;0.2000000477;0
0.2592755258;-0.4917562008;0.3868410587;0.2000000477;0
0.2592963576;-0.9500000477;0.4360108376;0.2000000477;0
0.2593171895;-1.34350276;0.4554672241;0.2000000477;0
0.2593380213;-1.645448208;0.4438843727;0.2000000477;0
0.2593588531;-1.835258961;0.4020516872;0.2000000477;0
0.2593796849;-1.899999857;0.3328199387;0.2000000477;0
0.2594005167;-1.835258961;0.2409069538;0.2000000477;0
0.2594213486;-1.645448208;0.132576704;0.2000000477;0
0.2594421804;-1.34350276;0.0152118206;0.2000000477;0
0.2594630122;-0.9500000477;-0.1031897068;0.2000000477;0
0.2594838440;-0.4917562008;-0.2145590782;0.2000000477;0
0.2595046759;0;-0.3113064766;0.2000000477;0
0.2595255077;0.4917562008;-0.3868386745;0.2000000477;0
0.2595463395;0.9500000477;-0.4360084534;0.2000000477;0
0.2595671713;1.343502998;-0.4554648399;0.2000000477;0
0.2595880032;1.645448208;-0.4438819885;0.2000000477;0
0.2596088350;1.835259199;-0.4020493031;0.2000000477;0
0.2596296668;1.900000095;-0.3328175545;0.2000000477;0
0.2596504986;1.835259199;-0.2409045696;0.2000000477;0
0.2596713305;1.645448208;-0.1325743198;0.2000000477;0
0.2596921623;1.343502998;-0.01520943642;0.2000000477;0
0.2597129941;0.9500000477;0.103192091;0.2000000477;0
0.2597338259;0.4917562008;0.2145614624;0.2000000477;0
0.2597546577;0;0.3113088608;0.2000000477;0
0.2597754896;-0.4917562008;0.3868410587;0.2000000477;0
0.2597963214;-0.9500000477;0.4360105991;0.2000000477;0
0.2598171532;-1.34350276;0.4554667473;0.2000000477;0
0.2598379850;-1.645448208;0.4438836575;0.2000000477;0
0.2598588169;-1.835258961;0.4020507336;0.2000000477;0
0.2598796487;-1.899999857;0.3328187466;0.2000000477;0
0.2599004805;-1.835258961;0.2409055233;0.2000000477;0
0.2599213123;-1.645448208;0.1325750351;0.2000000477;0
0.2599421442;-1.34350276;0.01520991325;0.2000000477;0
0.2599629760;-0.9500000477;-0.1031918526;0.2000000477;0
0.2599838078;-0.4917562008;-0.2145614624;0.2000000477;0
0.2600046396;0;-0.3113090992;0.2000000477;0
0.2600254714;0.4917562008;-0.3868415356;0.2000000477;0
0.2600463033;0.9500000477;-0.4360113144;0.2000000477;0
0.2600671351;1.343502998;-0.455467701;0.2000000477;0
0.2600879669;1.645448208;-0.4438848495;0.2000000477;0
0.2601087987;1.835259199;-0.4020521641;0.2000000477;0
0.2601296306;1.900000095;-0.3328204155;0.2000000477;0
0.2601504624;1.835259199;-0.2409074306;0.2000000477;0
0.2601712942;1.645448208;-0.1325771809;0.2000000477;0
0.2601921260;1.343502998;-0.01521205902;0.2000000477;0
0.2602129579;0.9500000477;0.1031897068;0.2000000477;0
0.2602337897;0.4917562008;0.2145593166;0.2000000477;0
0.2602546215;0;0.3113069534;0.2000000477;0
0.2602754533;-0.4917562008;0.3868393898;0.2000000477;0
0.2602962852;-0.9500000477;0.4360091686;0.2000000477;0
0.2603171170;-1.34350276;0.4554655552;0.2000000477;0
0.2603379488;-1.645448208;0.4438827038;0.2000000477;0
0.2603587806;-1.835258961;0.4020500183;0.2000000477;0
0.2603796124;-1.899999857;0.3328182697;0.2000000477;0
0.2604004443;-1.835258961;0.2409052849;0.2000000477;0
0.2604212761;-1.645448208;0.1325750351;0.2000000477;0
0.2604421079;-1.34350276;0.01521015167;0.2000000477;0
0.2604629397;-0.9500000477;-0.1031913757;0.2000000477;0
0.2604837716;-0.4917562008;-0.2145607471;0.2000000477;0
0.2605046034;0;-0.3113081455;0.2000000477;0
0.2605254352;0.4917562008;-0.3868403435;0.2000000477;0
0.2605462670;0.9500000477;-0.4360098839;0.2000000477;0
0.2605670989;1.343502998;-0.455466032;0.2000000477;0
0.2605879307;1.645448208;-0.4438829422;0.2000000477;0
0.2606087625;1.835259199;-0.4020500183;0.2000000477;0
0.2606295943;1.900000095;-0.3328180313;0.2000000477;0
0.2606504261;1.835259199;-0.240904808;0.2000000477;0
0.2606712580;1.645448208;-0.1325743198;0.2000000477;0
0.2606920898;1.343502998;-0.015209198;0.2000000477;0
0.2607129216;0.9500000477;0.1031923294;0.2000000477;0
0.2607337534;0.4917562008;0.2145617008;0.2000000477;0
0.2607545853;0;0.3113090992;0.2000000477;0
0.2607754171;-0.4917562008;0.3868412971;0.2000000477;0
0.2607962489;-0.9500000477;0.4360108376;0.2000000477;0
0.2608170807;-1.34350276;0.4554669857;0.2000000477;0
0.2608379126;-1.645448208;0.4438838959;0.2000000477;0
0.2608587444;-1.835258961;0.402050972;0.2000000477;0
0.2608795762;-1.899999857;0.332818985;0.2000000477;0
0.2609004080;-1.835258961;0.2409057617;0.2000000477;0
0.2609212399;-1.645448208;0.1325752735;0.2000000477;0
0.2609420717;-1.34350276;0.01521015167;0.2000000477;0
0.2609629035;-0.9500000477;-0.1031916142;0.2000000477;0
0.2609837353;-0.4917562008;-0.214561224;0.2000000477;0
0.2610045671;0;-0.3113088608;0.2000000477;0
0.2610253990;0.4917562008;-0.3868412971;0.2000000477;0
0.2610462308;0.9500000477;-0.436011076;0.2000000477;0
0.2610670626;1.343502998;-0.4554674625;0.2000000477;0
0.2610878944;1.645448208;-0.4438846111;0.2000000477;0
0.2611087263;1.835259199;-0.4020519257;0.2000000477;0
0.2611295581;1.900000095;-0.3328201771;0.2000000477;0
0.2611503899;1.835259199;-0.2409071922;0.2000000477;0
0.2611712217;1.645448208;-0.1325769424;0.2000000477;0
0.2611920536;1.343502998;-0.0152118206;0.2000000477;0
0.2612128854;0.9500000477;0.1031899452;0.2000000477;0
0.2612337172;0.4917562008;0.2145595551;0.2000000477;0
0.2612545490;0;0.3113071918;0.2000000477;0
0.2612753808;-0.4917562008;0.3868396282;0.2000000477;0
0.2612962127;-0.9500000477;0.436009407;0.2000000477;0
0.2613170445;-1.34350276;0.4554657936;0.2000000477;0
0.2613378763;-1.645448208;0.4438829422;0.2000000477;0
0.2613587081;-1.835258961;0.4020502567;0.2000000477;0
0.2613795400;-1.899999857;0.3328185081;0.2000000477;0
0.2614003718;-1.835258961;0.2409055233;0.2000000477;0
0.2614212036;-1.645448208;0.1325752735;0.2000000477;0
0.2614420354;-1.34350276;0.01521039009;0.2000000477;0
0.2614628673;-0.9500000477;-0.1031911373;0.2000000477;0
0.2614836991;-0.4917562008;-0.2145605087;0.2000000477;0
0.2615045309;0;-0.3113079071;0.2000000477;0
0.2615253627;0.4917562008;-0.3868401051;0.2000000477;0
0.2615461946;0.9500000477;-0.4360096455;0.2000000477;0
0.2615670264;1.343502998;-0.4554657936;0.2000000477;0
0.2615878582;1.645448208;-0.4438827038;0.2000000477;0
0.2616086900;1.835259199;-0.4020497799;0.2000000477;0
0.2616295218;1.900000095;-0.3328177929;0.2000000477;0
0.2616503537;1.835259199;-0.2409045696;0.2000000477;0
0.2616711855;1.645448208;-0.1325740814;0.2000000477;0
0.2616920173;1.343502998;-0.01520895958;0.2000000477;0
0.2617128491;0.9500000477;0.1031925678;0.2000000477;0
0.2617336810;0.4917562008;0.2145619392;0.2000000477;0
0.2617545128;0;0.3113093376;0.2000000477;0
0.2617753446;-0.4917562008;0.3868415356;0.2000000477;0
0.2617961764;-0.9500000477;0.436011076;0.2000000477;0
0.2618170083;-1.34350276;0.4554672241;0.2000000477;0
0.2618378401;-1.645448208;0.4438841343;0.2000000477;0
0.2618586719;-1.835258961;0.4020512104;0.2000000477;0
0.2618795037;-1.899999857;0.3328192234;0.2000000477;0
0.2619003356;-1.835258961;0.2409060001;0.2000000477;0
0.2619211674;-1.645448208;0.1325755119;0.2000000477;0
0.2619419992;-1.34350276;0.01521039009;0.2000000477;0
0.2619628310;-0.9500000477;-0.1031913757;0.2000000477;0
0.2619836628;-0.4917562008;-0.2145609856;0.2000000477;0
0.2620044947;0;-0.3113086224;0.2000000477;0
0.2620253265;0.4917562008;-0.3868410587;0.2000000477;0
0.2620461583;0.9500000477;-0.4360108376;0.2000000477;0
0.2620669901;1.343502998;-0.4554672241;0.2000000477;0
0.2620878220;1.645448208;-0.4438843727;0.2000000477;0
0.2621086538;1.835259199;-0.4020516872;0.2000000477;0
0.2621294856;1.900000095;-0.3328199387;0.2000000477;0
0.2621503174;1.835259199;-0.2409069538;0.2000000477;0
0.2621711493;1.645448208;-0.132576704;0.2000000477;0
0.2621919811;1.343502998;-0.0152118206;0.2000000477;0
0.2622128129;0.9500000477;0.1031897068;0.2000000477;0
0.2622336447;0.4917562008;0.2145590782;0.2000000477;0
0.2622544765;0;0.3113064766;0.2000000477;0
0.2622753084;-0.4917562008;0.3868386745;0.2000000477;0
0.2622961402;-0.9500000477;0.4360084534;0.2000000477;0
0.2623169720;-1.34350276;0.4554648399;0.2000000477;0
0.2623378038;-1.645448208;0.4438819885;0.2000000477;0
0.2623586357;-1.835258961;0.4020493031;0.2000000477;0
0.2623794675;-1.899999857;0.3328175545;0.2000000477;0
0.2624002993;-1.835258961;0.2409045696;0.2000000477;0
0.2624211311;-1.645448208;0.1325743198;0.2000000477;0
0.2624419630;-1.34350276;0.01520943642;0.2000000477;0
0.2624627948;-0.9500000477;-0.103192091;0.2000000477;0
0.2624836266;-0.4917562008;-0.2145614624;0.2000000477;0
0.2625044584;0;-0.3113088608;0.2000000477;0
0.2625252903;0.4917562008;-0.3868410587;0.2000000477;0
0.2625461221;0.9500000477;-0.4360105991;0.2000000477;0
0.2625669539;1.343502998;-0.4554667473;0.2000000477;0
0.2625877857;1.645448208;-0.4438836575;0.2000000477;0
0.2626086175;1.835259199;-0.4020507336;0.2000000477;0
0.2626294494;1.900000095;-0.3328187466;0.2000000477;0
0.2626502812;1.835259199;-0.2409055233;0.2000000477;0
0.2626711130;1.645448208;-0.1325750351;0.2000000477;0
0.2626919448;1.343502998;-0.01520991325;0.2000000477;0
0.2627127767;0.9500000477;0.1031918526;0.2000000477;0
0.2627336085;0.4917562008;0.2145614624;0.2000000477;0
0.2627544403;0;0.3113090992;0.2000000477;0
0.2627752721;-0.4917562008;0.3868415356;0.2000000477;0
0.2627961040;-0.9500000477;0.4360113144;0.2000000477;0
0.2628169358;-1.34350276;0.455467701;0.2000000477;0
0.2628377676;-1.645448208;0.4438848495;0.2000000477;0
0.2628585994;-1.835258961;0.4020521641;0.2000000477;0
0.2628794312;-1.899999857;0.3328204155;0.2000000477;0
0.2629002631;-1.835258961;0.2409074306;0.2000000477;0
0.2629210949;-1.645448208;0.1325771809;0.2000000477;0
0.2629419267;-1.34350276;0.01521205902;0.2000000477;0
0.2629627585;-0.9500000477;-0.1031897068;0.2000000477;0
0.2629835904;-0.4917562008;-0.2145593166;0.2000000477;0
0.2630044222;0;-0.3113069534;0.2000000477;0
0.2630252540;0.4917562008;-0.3868393898;0.2000000477;0
0.2630460858;0.9500000477;-0.4360091686;0.2000000477;0
0.2630669177;1.343502998;-0.4554655552;0.2000000477;0
0.2630877495;1.645448208;-0.4438827038;0.2000000477;0
0.2631085813;1.835259199;-0.4020500183;0.2000000477;0
0.2631294131;1.900000095;-0.3328182697;0.2000000477;0
0.2631502450;1.835259199;-0.2409052849;0.2000000477;0
0.2631710768;1.645448208;-0.1325750351;0.2000000477;0
0.2631919086;1.343502998;-0.01521015167;0.2000000477;0
0.2632127404;0.9500000477;0.1031913757;0.2000000477;0
0.2632335722;0.4917562008;0.2145607471;0.2000000477;0
0.2632544041;0;0.3113081455;0.2000000477;0
0.2632752359;-0.4917562008;0.3868403435;0.2000000477;0
0.2632960677;-0.9500000477;0.4360098839;0.2000000477;0
0.2633168995;-1.34350276;0.455466032;0.2000000477;0
0.2633377314;-1.645448208;0.4438829422;0.2000000477;0
0.2633585632;-1.835258961;0.4020500183;0.2000000477;0
0.2633793950;-1.899999857;0.3328180313;0.2000000477;0
0.2634002268;-1.835258961;0.240904808;0.2000000477;0
0.2634210587;-1.645448208;0.1325743198;0.2000000477;0
0.2634418905;-1.34350276;0.015209198;0.2000000477;0
0.2634627223;-0.9500000477;-0.1031923294;0.2000000477;0
0.2634835541;-0.4917562008;-0.2145617008;0.2000000477;0
0.2635043859;0;-0.3113090992;0.2000000477;0
0.2635252178;0.4917562008;-0.3868412971;0.2000000477;0
0.2635460496;0.9500000477;-0.4360108376;0.2000000477;0
0.2635668814;1.343502998;-0.4554669857;0.2000000477;0
0.2635877132;1.645448208;-0.4438838959;0.2000000477;0
0.2636085451;1.835259199;-0.402050972;0.2000000477;0
0.2636293769;1.900000095;-0.332818985;0.2000000477;0
0.2636502087;1.835259199;-0.2409057617;0.2000000477;0
0.2636710405;1.645448208;-0.1325752735;0.2000000477;0
0.2636918724;1.343502998;-0.01521015167;0.2000000477;0
0.2637127042;0.9500000477;0.1031916142;0.2000000477;0
0.2637335360;0.4917562008;0.214561224;0.2000000477;0
0.2637543678;0;0.3113088608;0.2000000477;0
0.2637751997;-0.4917562008;0.3868412971;0.2000000477;0
0.2637960315;-0.9500000477;0.436011076;0.2000000477;0
0.2638168633;-1.34350276;0.4554674625;0.2000000477;0
0.2638376951;-1.645448208;0.4438846111;0.2000000477;0
0.2638585269;-1.835258961;0.4020519257;0.2000000477;0
0.2638793588;-1.899999857;0.3328201771;0.2000000477;0
0.2639001906;-1.835258961;0.2409071922;0.2000000477;0
0.2639210224;-1.645448208;0.1325769424;0.2000000477;0
0.2639418542;-1.34350276;0.0152118206;0.2000000477;0
0.2639626861;-0.9500000477;-0.1031899452;0.2000000477;0
0.2639835179;-0.4917562008;-0.2145595551;0.2000000477;0
0.2640043497;0;-0.3113071918;0.2000000477;0
0.2640251815;0.4917562008;-0.3868396282;0.2000000477;0
0.2640460134;0.9500000477;-0.436009407;0.2000000477;0
0.2640668452;1.343502998;-0.4554657936;0.2000000477;0
0.2640876770;1.645448208;-0.4438829422;0.2000000477;0
0.2641085088;1.835259199;-0.4020502567;0.2000000477;0
0.2641293406;1.900000095;-0.3328185081;0.2000000477;0
0.2641501725;1.835259199;-0.2409055233;0.2000000477;0
0.2641710043;1.645448208;-0.1325752735;0.2000000477;0
0.2641918361;1.343502998;-0.01521039009;0.2000000477;0
0.2642126679;0.9500000477;0.1031911373;0.2000000477;0
0.2642334998;0.4917562008;0.2145605087;0.2000000477;0
0.2642543316;0;0.3113079071;0.2000000477;0
0.2642751634;-0.4917562008;0.3868401051;0.2000000477;0
0.2642959952;-0.9500000477;0.4360096455;0.2000000477;0
0.2643168271;-1.34350276;0.4554657936;0.2000000477;0
0.2643376589;-1.645448208;0.4438827038;0.2000000477;0
0.2643584907;-1.835258961;0.4020497799;0.2000000477;0
0.2643793225;-1.899999857;0.3328177929;0.2000000477;0
0.2644001544;-1.835258961;0.2409045696;0.2000000477;0
0.2644209862;-1.645448208;0.1325740814;0.2000000477;0
0.2644418180;-1.34350276;0.01520895958;0.2000000477;0
0.2644626498;-0.9500000477;-0.1031925678;0.2000000477;0
0.2644834816;-0.4917562008;-0.2145619392;0.2000000477;0
0.2645043135;0;-0.3113093376;0.2000000477;0
0.2645251453;0.4917562008;-0.3868415356;0.2000000477;0
0.2645459771;0.9500000477;-0.436011076;0.2000000477;0
0.2645668089;1.343502998;-0.4554672241;0.2000000477;0
0.2645876408;1.645448208;-0.4438841343;0.2000000477;0
0.2646084726;1.835259199;-0.4020512104;0.2000000477;0
0.2646293044;1.900000095;-0.3328192234;0.2000000477;0
0.2646501362;1.835259199;-0.2409060001;0.2000000477;0
0.2646709681;1.645448208;-0.1325755119;0.2000000477;0
0.2646917999;1.343502998;-0.01521039009;0.2000000477;0
0.2647126317;0.9500000477;0.1031913757;0.2000000477;0
0.2647334635;0.4917562008;0.2145609856;0.2000000477;0
0.2647542953;0;0.3113086224;0.2000000477;0
0.2647751272;-0.4917562008;0.3868410587;0.2000000477;0
0.2647959590;-0.9500000477;0.4360108376;0.2000000477;0
0.2648167908;-1.34350276;0.4554672241;0.2000000477;0
0.2648376226;-1.645448208;0.4438843727;0.2000000477;0
0.2648584545;-1.835258961;0.4020516872;0.2000000477;0
0.2648792863;-1.899999857;0.3328199387;0.2000000477;0
0.2649001181;-1.835258961;0.2409069538;0.2000000477;0
0.2649209499;-1.645448208;0.132576704;0.2000000477;0
0.2649417818;-1.34350276;0.0152118206;0.2000000477;0
0.2649626136;-0.9500000477;-0.1031897068;0.2000000477;0
0.2649834454;-0.4917562008;-0.2145590782;0.2000000477;0
0.2650042772;0;-0.3113064766;0.2000000477;0
0.2650251091;0.4917562008;-0.3868386745;0.2000000477;0
0.2650459409;0.9500000477;-0.4360084534;0.2000000477;0
0.2650667727;1.343502998;-0.4554648399;0.2000000477;0
0.2650876045;1.645448208;-0.4438819885;0.2000000477;0
0.2651084363;1.835259199;-0.4020493031;0.2000000477;0
0.2651292682;1.900000095;-0.3328175545;0.2000000477;0
0.2651501000;1.835259199;-0.2409045696;0.2000000477;0
0.2651709318;1.645448208;-0.1325743198;0.2000000477;0
0.2651917636;1.343502998;-0.01520943642;0.2000000477;0
0.2652125955;0.9500000477;0.103192091;0.2000000477;0
0.2652334273;0.4917562008;0.2145614624;0.2000000477;0
0.2652542591;0;0.3113088608;0.2000000477;0
0.2652750909;-0.4917562008;0.3868410587;0.2000000477;0
0.2652959228;-0.9500000477;0.4360105991;0.2000000477;0
0.2653167546;-1.34350276;0.4554667473;0.2000000477;0
0.2653375864;-1.645448208;0.4438836575;0.2000000477;0
0.2653584182;-1.835258961;0.4020507336;0.2000000477;0
0.2653792500;-1.899999857;0.3328187466;0.2000000477;0
0.2654000819;-1.835258961;0.2409055233;0.2000000477;0
0.2654209137;-1.645448208;0.1325750351;0.2000000477;0
0.2654417455;-1.34350276;0.01520991325;0.2000000477;0
0.2654625773;-0.9500000477;-0.1031918526;0.2000000477;0
0.2654834092;-0.4917562008;-0.2145614624;0.2000000477;0
0.2655042410;0;-0.3113090992;0.2000000477;0
0.2655250728;0.4917562008;-0.3868415356;0.2000000477;0
0.2655459046;0.9500000477;-0.4360113144;0.2000000477;0
0.2655667365;1.343502998;-0.455467701;0.2000000477;0
0.2655875683;1.645448208;-0.4438848495;0.2000000477;0
0.2656084001;1.835259199;-0.4020521641;0.2000000477;0
0.2656292319;1.900000095;-0.3328204155;0.2000000477;0
0.2656500638;1.835259199;-0.2409074306;0.2000000477;0
0.2656708956;1.645448208;-0.1325771809;0.2000000477;0
0.2656917274;1.343502998;-0.01521205902;0.2000000477;0
0.2657125592;0.9500000477;0.1031897068;0.2000000477;0
0.2657333910;0.4917562008;0.2145593166;0.2000000477;0
0.2657542229;0;0.3113069534;0.2000000477;0
0.2657750547;-0.4917562008;0.3868393898;0.2000000477;0
0.2657958865;-0.9500000477;0.4360091686;0.2000000477;0
0.2658167183;-1.34350276;0.4554655552;0.2000000477;0
0.2658375502;-1.645448208;0.4438827038;0.2000000477;0
0.2658583820;-1.835258961;0.4020500183;0.2000000477;0
0.2658792138;-1.899999857;0.3328182697;0.2000000477;0
0.2659000456;-1.835258961;0.2409052849;0.2000000477;0
0.2659208775;-1.645448208;0.1325750351;0.2000000477;0
0.2659417093;-1.34350276;0.01521015167;0.2000000477;0
0.2659625411;-0.9500000477;-0.1031913757;0.2000000477;0
0.2659833729;-0.4917562008;-0.2145607471;0.2000000477;0
0.2660042048;0;-0.3113081455;0.2000000477;0
0.2660250366;0.4917562008;-0.3868403435;0.2000000477;0
0.2660458684;0.9500000477;-0.4360098839;0.2000000477;0
0.2660667002;1.343502998;-0.455466032;0.2000000477;0
0.2660875320;1.645448208;-0.4438829422;0.2000000477;0
0.2661083639;1.835259199;-0.4020500183;0.2000000477;0
0.2661291957;1.900000095;-0.3328180313;0.2000000477;0
0.2661500275;1.835259199;-0.240904808;0.2000000477;0
0.2661708593;1.645448208;-0.1325743198;0.2000000477;0
0.2661916912;1.343502998;-0.015209198;0.2000000477;0
0.2662125230;0.9500000477;0.1031923294;0.2000000477;0
0.2662333548;0.4917562008;0.2145617008;0.2000000477;0
0.2662541866;0;0.3113090992;0.2000000477;0
0.2662750185;-0.4917562008;0.3868412971;0.2000000477;0
0.2662958503;-0.9500000477;0.4360108376;0.2000000477;0
0.2663166821;-1.34350276;0.4554669857;0.2000000477;0
0.2663375139;-1.645448208;0.4438838959;0.2000000477;0
0.2663583457;-1.835258961;0.402050972;0.2000000477;0
0.2663791776;-1.899999857;0.332818985;0.2000000477;0
0.2664000094;-1.835258961;0.2409057617;0.2000000477;0
0.2664208412;-1.645448208;0.1325752735;0.2000000477;0
0.2664416730;-1.34350276;0.01521015167;0.2000000477;0
0.2664625049;-0.9500000477;-0.1031916142;0.2000000477;0
0.2664833367;-0.4917562008;-0.214561224;0.2000000477;0
0.2665041685;0;-0.3113088608;0.2000000477;0
0.2665250003;0.4917562008;-0.3868412971;0.2000000477;0
0.2665458322;0.9500000477;-0.436011076;0.2000000477;0
0.2665666640;1.343502998;-0.4554674625;0.2000000477;0
0.2665874958;1.645448208;-0.4438846111;0.2000000477;0
0.2666083276;1.835259199;-0.4020519257;0.2000000477;0
0.2666291595;1.900000095;-0.3328201771;0.2000000477;0
0.2666499913;1.835259199;-0.2409071922;0.2000000477;0
0.2666708231;1.645448208;-0.1325769424;0.2000000477;0
0.2666916549;1.343502998;-0.0152118206;0.2000000477;0
0.2667124867;0.9500000477;0.1031899452;0.2000000477;0
